day_index,date,bucket_index,time_local,skill_group_id,skill_group_name,direction,channel,required,allocated,understaff,weight
1,2026-01-06,2,01:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,3,01:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,3,01:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,3,01:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,3,01:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,4,02:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,4,02:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,4,02:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,4,02:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,5,02:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,5,02:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,5,02:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,5,02:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,6,03:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,6,03:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,6,03:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,6,03:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,7,03:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,7,03:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,7,03:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,7,03:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,8,04:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,8,04:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,8,04:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,8,04:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,9,04:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,9,04:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,9,04:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,9,04:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,10,05:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,10,05:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,10,05:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,10,05:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,11,05:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,11,05:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,11,05:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,11,05:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,12,06:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,12,06:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,12,06:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,12,06:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,13,06:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,13,06:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,13,06:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,13,06:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,14,07:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,14,07:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,14,07:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,14,07:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,15,07:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,15,07:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,15,07:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,15,07:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,16,08:00,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,16,08:00,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,16,08:00,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,16,08:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,17,08:30,billing_c,billing-c,inbound,chat,0,0.0,0.0,1.0
1,2026-01-06,17,08:30,billing_e,billing-e,inbound,email,0,0.0,0.0,1.0
1,2026-01-06,17,08:30,billing_v,billing-v,inbound,voice,0,0.0,0.0,1.0
1,2026-01-06,17,08:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,1.0
1,2026-01-06,18,09:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
1,2026-01-06,18,09:00,billing_e,billing-e,inbound,email,1,0.0,1.0,1.0
1,2026-01-06,18,09:00,billing_v,billing-v,inbound,voice,3,3.0,0.0,10.0
1,2026-01-06,18,09:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,19,09:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
1,2026-01-06,19,09:30,billing_e,billing-e,inbound,email,1,0.0,1.0,1.0
1,2026-01-06,19,09:30,billing_v,billing-v,inbound,voice,4,3.0,1.0,10.0
1,2026-01-06,19,09:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,20,10:00,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
1,2026-01-06,20,10:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
1,2026-01-06,20,10:00,billing_v,billing-v,inbound,voice,4,4.0,0.0,10.0
1,2026-01-06,20,10:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,21,10:30,billing_c,billing-c,inbound,chat,2,2.0,0.0,1.0
1,2026-01-06,21,10:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
1,2026-01-06,21,10:30,billing_v,billing-v,inbound,voice,5,5.0,0.0,10.0
1,2026-01-06,21,10:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,22,11:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
1,2026-01-06,22,11:00,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
1,2026-01-06,22,11:00,billing_v,billing-v,inbound,voice,5,5.0,0.0,10.0
1,2026-01-06,22,11:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,23,11:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
1,2026-01-06,23,11:30,billing_e,billing-e,inbound,email,1,1.0,0.0,1.0
1,2026-01-06,23,11:30,billing_v,billing-v,inbound,voice,5,5.0,0.0,10.0
1,2026-01-06,23,11:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,100.0
1,2026-01-06,24,12:00,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
1,2026-01-06,24,12:00,billing_e,billing-e,inbound,email,2,2.0,0.0,1.0
1,2026-01-06,24,12:00,billing_v,billing-v,inbound,voice,6,6.0,0.0,100.0
1,2026-01-06,24,12:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
1,2026-01-06,25,12:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
1,2026-01-06,25,12:30,billing_e,billing-e,inbound,email,2,2.0,0.0,1.0
1,2026-01-06,25,12:30,billing_v,billing-v,inbound,voice,6,6.0,0.0,100.0
1,2026-01-06,25,12:30,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
1,2026-01-06,26,13:00,billing_c,billing-c,inbound,chat,4,3.0,1.0,1.0
1,2026-01-06,26,13:00,billing_e,billing-e,inbound,email,2,1.0,1.0,1.0
1,2026-01-06,26,13:00,billing_v,billing-v,inbound,voice,7,7.0,0.0,100.0
1,2026-01-06,26,13:00,recover_v,recover-v,outbound,voice,0,0.0,0.0,10.0
1,2026-01-06,27,13:30,billing_c,billing-c,inbound,chat,3,3.0,0.0,1.0
1,2026-01-06,27,13:30,billing_e,billing-e,inbound,email,2,2.0,0.0,1.0
1,2026-01-06,27,13:30,billing_v,billing-v,inbound,voice,6,6.0,0.0,100.0
